YEAR;TMAX;TMIN;TMED
2010;36.2;15.7;26
2010;34.6;17.6;26.1
2010;34;16;25
2010;31.4;14.4;22.9
2010;29.9;11.5;20.7
2010;37;16.4;26.7
2010;30.6;19.7;25.2
2010;29.6;15;22.3
2010;31.3;13.9;22.6
2010;31;18.9;25
2011;30;15.6;22.8
2011;28.4;15.2;21.8
2011;28.4;18.7;23.6
2011;28.1;18.2;23.2
2011;27.2;20;23.6
2011;22.2;18;20.1
2011;29;16.4;22.7
2011;31.1;16.4;23.8
2011;22.7;15;18.9
2011;28;12.4;20.2
2011;30.6;16.7;23.7
2011;31.8;18.2;25
2011;33.3;17.3;25.3
2011;25.8;16.9;21.4
2011;29.3;10.4;19.9
2011;21.1;15.5;18.3
2011;27.2;9.9;18.6
2011;29.8;12.7;21.3
2011;27.5;16.9;22.2
2011;27.1;10.4;18.8
2011;29;14.3;21.7
2011;31.2;15.6;23.4
2011;32.3;16.2;24.3
2011;33.2;18.4;25.8
2011;34.5;20.9;27.7
2011;28.5;20.2;24.4
2011;30;17.9;24
2011;26.6;16.4;21.5
2011;27.8;10.5;19.2
2011;32.4;11.3;21.9
2011;26.5;16.3;21.4
2011;23.2;11.4;17.3
2011;25.2;12.9;19.1
2011;31;16.5;23.8
2011;26.2;11.9;19.1
2011;20.8;13.5;17.2
2011;24.5;7.4;16
2011;22.3;13.9;18.1
2011;24.2;15.1;19.7
2011;24;14.2;19.1
2011;26.1;13;19.6
2011;21.3;10.5;15.9
2011;27;19;23
2011;27.8;15.2;21.5
2011;29;7.5;18.3
2011;31.5;16.7;24.2
2011;30.4;15.4;22.9
2011;31.6;17.6;24.6
2011;20.6;18.7;19.7
2011;24.3;17.8;21.1
2011;23.8;16.4;20.1
2011;26.7;15.5;21.1
2011;28;16;22
2011;24.3;17.3;20.8
2011;20.8;15.9;18.4
2011;24.3;11.5;17.9
2011;31;10.3;20.7
2011;27.8;14.4;21.1
2011;29.6;12;20.8
2011;27.8;17.2;22.5
2011;28;18.7;23.4
2011;31.8;18;24.9
2011;31.7;16;23.9
2011;28.8;17.4;23.1
2011;28;15.4;21.7
2011;26.8;18.6;22.7
2011;30.4;19.1;24.8
2011;32;18.5;25.3
2011;32.3;21;26.7
2011;29.6;20.1;24.9
2011;22.8;18.8;20.8
2011;18.8;11.2;15
2011;20.7;8.9;14.8
2011;21.4;6.7;14.1
2011;26;13.4;19.7
2011;23;13.1;18.1
2011;20.1;8.2;14.2
2011;26.2;7.5;16.9
2011;29.2;12.6;20.9
2011;30;12.3;21.2
2011;28.8;15.8;22.3
2011;19.3;9.8;14.6
2011;26;4.6;15.3
2011;24.9;11.5;18.2
2011;20.8;11.2;16
2011;22.3;6;14.2
2011;24.9;7.9;16.4
2011;27.1;9.4;18.3
2011;28.1;9.4;18.8
2011;31.5;11.8;21.7
2011;23.8;12;17.9
2011;23;7.6;15.3
2011;24;12.3;18.2
2011;23.1;5.1;14.1
2011;24.7;8.1;16.4
2011;23.8;8;15.9
2011;27.5;8.9;18.2
2011;20.6;11.1;15.9
2011;24.5;6.4;15.5
2011;25.5;9.6;17.6
2011;27.6;13.6;20.6
2011;28;13.7;20.9
2011;28.1;14.3;21.2
2011;19.2;7.6;13.4
2011;20.2;4.4;12.3
2011;22.3;4.6;13.5
2011;15.3;10.8;13.1
2011;23;7.4;15.2
2011;26.3;6.5;16.4
2011;18.7;10;14.4
2011;21.7;12;16.9
2011;21.6;12.9;17.3
2011;17.8;7.4;12.6
2011;24.1;5.5;14.8
2011;21;6;13.5
2011;26.6;7.8;17.2
2011;28.2;11.7;20
2011;20.8;13.7;17.3
2011;16.7;13.5;15.1
2011;17.5;11.9;14.7
2011;11.9;5.4;8.7
2011;15.9;2;9
2011;17.3;3.1;10.2
2011;21;7.4;14.2
2011;18.2;8.2;13.2
2011;18.5;4.8;11.7
2011;25.3;5.9;15.6
2011;16.5;5.5;11
2011;17;1.3;9.2
2011;23;4.4;13.7
2011;22.8;10.9;16.9
2011;18.3;5;11.7
2011;18.2;8.8;13.5
2011;19.3;10.9;15.1
2011;19.2;3.9;11.6
2011;16.8;3.9;10.4
2011;18.4;8.2;13.3
2011;19.8;11.3;15.6
2011;20.2;8.3;14.3
2011;19.5;9.3;14.4
2011;20.7;10.6;15.7
2011;16.7;7.5;12.1
2011;17.1;1.7;9.4
2011;17.8;5;11.4
2011;17.2;9.3;13.3
2011;12.4;6.6;9.5
2011;15.3;3.2;9.3
2011;14.8;7.7;11.3
2011;16.1;8.4;12.3
2011;13.6;8.7;11.2
2011;15.3;8.4;11.9
2011;17.8;5.4;11.6
2011;15.3;6.4;10.9
2011;10.1;5;7.6
2011;10.8;2;6.4
2011;12.3;0.2;6.3
2011;12.5;6.2;9.4
2011;12.2;1.4;6.8
2011;9.2;5;7.1
2011;14.1;5.2;9.7
2011;14.9;2.6;8.8
2011;16.9;7.7;12.3
2011;15.1;6.1;10.6
2011;13.5;5;9.3
2011;12.6;2;7.3
2011;11.3;9;10.2
2011;12.3;9.8;11.1
2011;13.3;5.3;9.3
2011;15;3.6;9.3
2011;14;9.7;11.9
2011;14.3;5;9.7
2011;14.9;2.5;8.7
2011;13.6;3.6;8.6
2011;10.5;6.3;8.4
2011;12.8;2.6;7.7
2011;8.9;2.2;5.6
2011;9.8;0.4;5.1
2011;17.2;-0.5;8.4
2011;14.3;4;9.2
2011;9.2;3.5;6.4
2011;8.2;1.1;4.7
2011;6.2;-2.2;2
2011;9.1;-2.5;3.3
2011;6.2;0.5;3.4
2011;10.8;-1;4.9
2011;9.8;2.8;6.3
2011;12;1;6.5
2011;17.3;0.2;8.8
2011;19.8;6.1;13
2011;14.5;4.5;9.5
2011;20.2;8.6;14.4
2011;16.8;6;11.4
2011;18.6;7.1;12.9
2011;20.7;5;12.9
2011;17.5;5.2;11.4
2011;13.3;7.3;10.3
2011;14;4.6;9.3
2011;13;2.4;7.7
2011;11.8;3.5;7.7
2011;10.3;6.3;8.3
2011;12.2;2.5;7.4
2011;14.5;1.4;8
2011;18.9;6;12.5
2011;17.1;4.9;11
2011;14.9;4.2;9.6
2011;15.6;9.7;12.7
2011;15.1;5.7;10.4
2011;13.8;1.8;7.8
2011;15.8;2.3;9.1
2011;7.8;2.3;5.1
2011;5.7;0.1;2.9
2011;9.3;-1.7;3.8
2011;11;-2.7;4.2
2011;11.2;0.1;5.7
2011;10;4.1;7.1
2011;9.3;2.6;6
2011;13.8;3.1;8.5
2011;16;3.8;9.9
2011;15.8;5.1;10.5
2011;14.4;7.5;11
2011;15.7;6.5;11.1
2011;14;11.4;12.7
2011;17.4;12.9;15.2
2011;14.5;7.8;11.2
2011;15.8;2;8.9
2011;15.3;0;7.7
2011;13.7;6.6;10.2
2011;12.3;9.6;11
2011;12.1;8;10.1
2011;9.8;7.8;8.8
2011;8.2;3.5;5.9
2011;7.3;2.1;4.7
2011;7.5;-0.4;3.6
2011;10.3;-1.4;4.9
2011;11.5;-2.2;4.7
2011;13.3;4;8.7
2011;11;1.8;6.4
2011;13.8;-1.1;6.4
2011;10.3;5.9;8.1
2011;13.8;6.5;10.2
2011;16.8;-0.2;8.3
2011;14.6;4.5;9.6
2011;11.3;2.8;7.1
2011;13.1;-2;5.6
2011;16;3.1;9.6
2011;16.6;5.6;11.1
2011;15.2;6.5;10.9
2011;15.6;2.6;9.1
2011;15.3;1.1;8.2
2011;20.9;1.5;11.2
2011;21.1;1;11.1
2011;22.8;9.8;16.3
2011;15.9;5.1;10.5
2011;19.9;0.2;10.1
2011;18.5;7.5;13
2011;17.6;3.2;10.4
2011;17.5;1.4;9.5
2011;19.1;8.2;13.7
2011;15.2;10.1;12.7
2011;15.5;6.5;11
2011;16.1;2.9;9.5
2011;20.7;2.6;11.7
2011;18.8;5.1;12
2011;25.1;3;14.1
2011;11.3;5.3;8.3
2011;13;1.6;7.3
2011;17.8;5.1;11.5
2011;21.3;9.1;15.2
2011;22.1;10.4;16.3
2011;20.3;5.1;12.7
2011;22.5;9.9;16.2
2011;22;7.8;14.9
2011;20.5;4.7;12.6
2011;20.2;8.9;14.6
2011;13.2;5.2;9.2
2011;13.5;4.4;9
2011;17;4.7;10.9
2011;22.3;7;14.7
2011;24;9.7;16.9
2011;14.5;11.7;13.1
2011;12.8;11.1;12
2011;15.8;11.1;13.5
2011;17.7;10.9;14.3
2011;17.8;6.7;12.3
2011;14.8;6;10.4
2011;18.5;11.1;14.8
2011;22.5;7.4;15
2011;21.3;8.2;14.8
2011;16.6;8.8;12.7
2011;14.2;8.1;11.2
2011;18;6.7;12.4
2011;22.7;7.2;15
2011;26.5;10.9;18.7
2011;26.2;13;19.6
2011;15.2;6.4;10.8
2011;18.3;5.8;12.1
2011;22;4.9;13.5
2011;15.6;5.3;10.5
2011;14.4;8.6;11.5
2011;16.8;7.4;12.1
2011;25.2;3.1;14.2
2011;17.3;7.2;12.3
2011;19.2;3.3;11.3
2011;20.8;0.6;10.7
2011;21.9;7.4;14.7
2011;24.2;11.5;17.9
2011;25.1;12.4;18.8
2011;18.8;14.7;16.8
2011;21.3;12;16.7
2011;24.2;8.7;16.5
2011;22.8;12.5;17.7
2011;16.7;13;14.9
2011;23.3;12.2;17.8
2011;16.2;8.1;12.2
2011;22.8;6.6;14.7
2011;28.2;9.3;18.8
2011;28;12.1;20.1
2011;28.6;12.2;20.4
2011;28;15.1;21.6
2011;29.3;13.1;21.2
2011;25.9;12;19
2011;26.8;14.6;20.7
2011;26.4;14.6;20.5
2011;25.9;15.4;20.7
2011;24.8;13.7;19.3
2011;26;10;18
2011;27.3;13.5;20.4
2011;32.5;15.3;23.9
2011;28.7;15;21.9
2011;29;10.9;20
2011;27.2;15.8;21.5
2011;30.2;15;22.6
2011;29.9;12;21
2011;15.5;8.8;12.2
2011;21;6.3;13.7
2011;25.3;7.4;16.4
2011;26.8;10.2;18.5
2011;26.1;12.9;19.5
2011;23.2;14;18.6
2011;26.3;10.4;18.4
2011;30.8;12.6;21.7
2011;26;14.6;20.3
2011;27.3;14.6;21
2011;25.9;15.7;20.8
2011;29.9;15.9;22.9
2011;20.8;11.7;16.3
2011;21.5;13.4;17.5
2011;23.1;15.9;19.5
2011;22.8;13.9;18.4
2011;21;14.7;17.9
2011;22;13.5;17.8
2011;23.8;12.9;18.4
2011;27.2;15.3;21.3
2011;34.2;15.4;24.8
2011;28.4;18.5;23.5
2011;26.7;14.3;20.5
2011;19.4;7.4;13.4
2011;21.8;6.4;14.1
2011;27.3;8.6;18
2011;30.2;10.3;20.3
2011;33.8;14.9;24.4
2011;33.5;15.4;24.5
2011;33.8;16.6;25.2
2011;32;15.6;23.8
2011;30.9;17.1;24
2012;33.8;17.1;25.5
2012;26.3;15.1;20.7
2012;28.5;8.6;18.6
2012;35.4;11.3;23.4
2012;39.7;16.9;28.3
2012;28.7;15.1;21.9
2012;31.2;11.3;21.3
2012;32.8;16.5;24.7
2012;38.8;19.9;29.4
2012;30;20.1;25.1
2012;28.8;17.7;23.3
2012;23.8;8.8;16.3
2012;29.4;8.9;19.2
2012;33.7;12.4;23.1
2012;34.8;15.6;25.2
2012;32.2;16.7;24.5
2012;30;17.4;23.7
2012;31.5;19.9;25.7
2012;35.1;16.4;25.8
2012;33.8;18.6;26.2
2012;30.3;18.7;24.5
2012;27.2;17.1;22.2
2012;26.7;16.7;21.7
2012;27.3;15;21.2
2012;22.8;10.4;16.6
2012;26.9;8.1;17.5
2012;29.2;15.5;22.4
2012;31.1;17.1;24.1
2012;32.1;18.4;25.3
2012;32.5;19.3;25.9
2012;30.1;19.2;24.7
2012;32.2;12.6;22.4
2012;31.1;13.5;22.3
2012;31.6;16.3;24
2012;32.8;18.1;25.5
2012;33.4;11.1;22.3
2012;34.8;19;26.9
2012;35.2;13.6;24.4
2012;25.3;15.9;20.6
2012;23.4;10.5;17
2012;29.3;8;18.7
2012;33;9.5;21.3
2012;37.2;14.6;25.9
2012;31.1;18;24.6
2012;34.8;17.1;26
2012;37.1;19.6;28.4
2012;33.2;19.8;26.5
2012;30.2;15.6;22.9
2012;25.8;21.3;23.6
2012;29.3;18.8;24.1
2012;31.5;17.4;24.5
2012;21.8;14.5;18.2
2012;21.7;9;15.4
2012;24;13.5;18.8
2012;27.7;11.6;19.7
2012;20.3;14.2;17.3
2012;21.3;12.2;16.8
2012;24.1;10.1;17.1
2012;27.8;15.3;21.6
2012;29.3;13.6;21.5
2012;24.8;14.8;19.8
2012;28.2;12.6;20.4
2012;29.5;16.5;23
2012;32.4;19.4;25.9
2012;26.1;17.5;21.8
2012;26.3;15.4;20.9
2012;28.2;16.3;22.3
2012;27.5;18;22.8
2012;27.7;14.9;21.3
2012;27.2;16.2;21.7
2012;25.2;14.2;19.7
2012;25.8;17.6;21.7
2012;27;14.6;20.8
2012;19.9;11.8;15.9
2012;24.9;10.3;17.6
2012;25.3;10.9;18.1
2012;26.5;13.4;20
2012;27.2;16.8;22
2012;24.1;15;19.6
2012;20.1;10.9;15.5
2012;26.3;12.6;19.5
2012;17.3;8;12.7
2012;22.3;3.4;12.9
2012;24.8;10.5;17.7
2012;19.7;11.5;15.6
2012;13;7.6;10.3
2012;15.3;6.9;11.1
2012;22.5;4.4;13.5
2012;23.8;11.1;17.5
2012;27.2;9.4;18.3
2012;27.1;12.5;19.8
2012;26.8;11.9;19.4
2012;20.2;8.8;14.5
2012;23.3;3.6;13.5
2012;27.2;14.2;20.7
2012;17.7;8.6;13.2
2012;21.3;6.9;14.1
2012;24.4;8.6;16.5
2012;23.2;9.3;16.3
2012;23.5;7.8;15.7
2012;22;14;18
2012;26.9;16.9;21.9
2012;24.5;15.7;20.1
2012;26.9;14.7;20.8
2012;21.4;12.1;16.8
2012;24.9;6.4;15.7
2012;23.6;11.9;17.8
2012;23.8;13.8;18.8
2012;20.5;7.2;13.9
2012;23.8;11.6;17.7
2012;23.7;10.1;16.9
2012;15.8;7.1;11.5
2012;15.3;7.2;11.3
2012;12.4;4.9;8.7
2012;15.5;2.7;9.1
2012;16.8;6.8;11.8
2012;13.3;4.3;8.8
2012;12.2;7.1;9.7
2012;12.9;4.8;8.9
2012;14.3;4.1;9.2
2012;18.8;2.4;10.6
2012;19.7;6.3;13
2012;19.2;5.5;12.4
2012;21.3;7.8;14.6
2012;24.7;10.6;17.7
2012;19.4;9.5;14.5
2012;17.7;9.2;13.5
2012;20.1;13.5;16.8
2012;15.1;7;11.1
2012;15.8;9.5;12.7
2012;16.8;10.8;13.8
2012;11.8;5.5;8.7
2012;14.2;5.9;10.1
2012;18.6;3.6;11.1
2012;22.4;5.9;14.2
2012;20.1;6.8;13.5
2012;19.3;10.5;14.9
2012;14.7;12.4;13.6
2012;15.2;9.3;12.3
2012;14.3;3.3;8.8
2012;15.5;8.4;12
2012;13.8;4;8.9
2012;18;5.7;11.9
2012;18.8;7;12.9
2012;17.8;1.4;9.6
2012;12.8;5.5;9.2
2012;16.8;10.1;13.5
2012;16.4;13.8;15.1
2012;19.8;13.9;16.9
2012;18.5;11.8;15.2
2012;11.8;7.6;9.4
2012;11.7;3.9;7.8
2012;10.1;1.7;5.9
2012;16.8;8.2;12.5
2012;10.2;5.3;7.8
2012;10.3;3.9;7.1
2012;11.9;0.5;6.2
2012;7.2;1.6;4.4
2012;11.3;-0.5;5.4
2012;12.1;1.2;6.7
2012;12;-0.5;5.8
2012;15.4;1.6;8.5
2012;15.2;-0.1;7.6
2012;12.3;5.6;9
2012;15.4;8.3;11.9
2012;14.1;7.6;10.9
2012;8.8;2.9;5.9
2012;8.2;-1;3.6
2012;7.2;-1.2;3
2012;12.8;2.4;7.6
2012;14.2;3.9;9.1
2012;15.4;1.1;8.3
2012;16.8;7.2;12
2012;15.3;5.9;10.6
2012;15.9;7.3;11.6
2012;13.3;5.1;9.2
2012;12.3;0.4;6.4
2012;16.9;2.6;9.8
2012;19.9;8.3;14.1
2012;15.7;10.1;12.9
2012;20.2;5.4;12.8
2012;14.2;4.5;9.4
2012;16.7;10.7;13.7
2012;14.2;2.1;8.2
2012;9.5;-2.4;3.6
2012;7.8;-2.4;2.7
2012;8.5;0;4.3
2012;10.2;-3;3.6
2012;12.2;-5.4;3.4
2012;12.8;4.5;8.7
2012;15.5;2.4;9
2012;8.8;0;4.4
2012;8.5;-3.6;2.5
2012;11.8;3.9;7.9
2012;12.5;4;8.3
2012;8.8;1.8;5.3
2012;11.1;-1.5;4.8
2012;10.1;-2.3;3.9
2012;16.9;0.9;8.9
2012;16.8;-0.1;8.4
2012;16.1;1.6;8.9
2012;11.2;4;7.6
2012;15.8;2.9;9.4
2012;16.1;1.4;8.8
2012;9.2;1.9;5.6
2012;11.2;1.8;6.5
2012;13.7;-3.3;5.2
2012;10.1;1.2;5.7
2012;12.1;-3.6;4.3
2012;19.8;1;10.4
2012;10.8;1.8;6.3
2012;13.2;-2.1;5.6
2012;13.8;0.9;7.4
2012;14.1;7.1;10.6
2012;14.4;9.2;11.8
2012;10.7;5.4;8.1
2012;14.7;7.3;11
2012;19.8;3.7;11.8
2012;18.2;1.7;10
2012;11.5;7.6;9.6
2012;15.2;10.6;12.9
2012;14.8;7.9;11.4
2012;14.7;6.3;10.5
2012;12.7;6.1;9.4
2012;16.3;4.2;10.3
2012;15.9;2.8;9.4
2012;12.6;6.6;9.6
2012;15.3;9.1;12.2
2012;12.8;7.9;10.4
2012;15.4;10.1;12.8
2012;14.6;10.3;12.5
2012;19.8;6.9;13.4
2012;19.2;5.6;12.4
2012;18.7;7.9;13.3
2012;19;8.9;14
2012;16.4;10;13.2
2012;10;5.2;7.6
2012;9.2;2.2;5.7
2012;9.2;0;4.6
2012;12.8;-1.6;5.6
2012;15.1;0.6;7.9
2012;13.9;7;10.5
2012;18.9;8.9;13.9
2012;21.3;5.4;13.4
2012;24.8;6.7;15.8
2012;17;4.9;11
2012;15.1;1.6;8.4
2012;12.1;9.4;10.8
2012;15.9;6.5;11.2
2012;17.4;4.9;11.2
2012;13.3;7.8;10.6
2012;15.3;6.8;11.1
2012;16.2;1.7;9
2012;16.8;1.6;9.2
2012;21;7.6;14.3
2012;22.8;6.4;14.6
2012;25;6.4;15.7
2012;24.2;12.6;18.4
2012;25.3;10.4;17.9
2012;23.1;4.1;13.6
2012;17.1;7.7;12.4
2012;13.8;6.5;10.2
2012;14.8;6.1;10.5
2012;17.3;3.4;10.4
2012;15.5;4.1;9.8
2012;16.2;2.8;9.5
2012;18.2;3.9;11.1
2012;13.5;4.6;9.1
2012;10.5;2.6;6.6
2012;17.2;-0.1;8.6
2012;17.3;3.1;10.2
2012;20.6;8.7;14.7
2012;19.8;11.6;15.7
2012;21.8;12.1;17
2012;24.3;10.9;17.6
2012;19;10.4;14.7
2012;19.9;9.8;14.9
2012;21;4.3;12.7
2012;19.3;10.7;15
2012;17.3;10.4;13.9
2012;14.7;10.3;12.5
2012;18.1;10.7;14.4
2012;18.8;7.5;13.2
2012;12.3;3.6;8
2012;17;-0.4;8.3
2012;21.1;8.4;14.8
2012;23;10.1;16.6
2012;24.8;12.2;18.5
2012;23.2;11.4;17.3
2012;15.4;12.2;13.8
2012;16.3;11.1;13.7
2012;20.2;8.6;14.4
2012;24.9;11.4;18.2
2012;26.9;14.7;20.8
2012;28;11.8;19.9
2012;16.8;12.8;14.8
2012;15.2;9.5;12.4
2012;22.2;5.5;13.9
2012;24.5;4.2;14.4
2012;27.3;4.2;14.4
2012;17.5;9.1;13.3
2012;26.8;5.1;16
2012;18.5;10.5;14.5
2012;22;13;17.5
2012;26.2;9.3;17.7
2012;27;13.3;20.2
2012;29.3;10.7;20
2012;22.3;11;16.7
2012;28.8;3.9;16.4
2012;31.8;14.1;23
2012;32.2;11;21.6
2012;27.4;17.2;22.3
2012;32.7;15.2;24
2012;23.2;9.5;16.4
2012;18;3.1;10.6
2012;20.3;6.9;13.6
2012;24;5.9;15
2012;23.4;6.4;14.9
2012;22.3;11.1;16.7
2012;26.3;9.4;17.9
2012;26.2;11.4;18.8
2012;27.3;15.3;21.3
2012;23;14.6;18.8
2012;23.9;11.9;17.9
2012;26.1;14.4;20.3
2012;30.1;15.9;23
2012;22.8;14.2;18.5
2012;24;10.5;17.3
2012;17.2;8.5;12.9
2012;22.4;3.9;13.2
2012;22.8;12.8;17.8
2012;28.7;11.2;20
2012;20.3;8.8;14.6
2012;21.2;5.4;13.3
2012;22;10.4;16.2
2012;26.9;12.1;19.5
2012;31.5;10.9;21.2
2012;30.1;17.3;23.7
2012;30.1;14.7;22.4
2012;22.8;16.6;19.7
2012;23.4;15.4;19.4
2012;23.5;13.2;18.4
2012;25.1;12.6;18.9
2012;32.7;11.4;22.1
2012;26.3;15.2;20.8
2012;30.8;12.5;21.7
2012;31.1;17.1;24.1
2012;27.8;11.2;19.5
2012;28.2;14;21.1
2012;30.3;14.1;22.2
2012;27.8;13.1;20.5
2012;23.3;11.2;17.3
2012;26.7;9;17.9
2012;24.3;14.1;19.2
2012;24.5;13.7;19.1
2012;27;11.4;19.2
2012;30.9;12.8;21.9
2012;32.2;16.4;24.3
2012;31;19.1;25.1
2012;23.5;14.6;19.1
2012;18.8;11;14.9
2012;23.5;7.4;15.5
2012;23.8;12.4;18.1
2012;26.8;7.9;17.4
2012;31.8;14.4;23.1
2012;24.3;12.8;18.6
2013;17.1;8.4;12.8
2013;24.3;7.6;16
2013;26.7;9.4;18.1
2013;30.1;15.5;22.8
2013;26.7;18.8;22.8
2013;31.1;15.4;23.3
2013;26.8;15.8;21.3
2013;28.6;11.5;20.1
2013;29.8;10.4;20.1
2013;34.3;15.8;25.1
2013;32.7;17.9;25.3
2013;29.7;20.2;25
2013;24.9;16.4;20.7
2013;27.2;15.9;21.6
2013;32.5;16.5;24.5
2013;28.9;17;23
2013;19.8;16;17.9
2013;20.5;15.2;17.9
2013;20.8;11.5;16.2
2013;23.3;8.5;15.9
2013;27.1;12.7;19.9
2013;29.9;15.6;22.8
2013;33.1;17.2;25.2
2013;26.2;14.5;20.4
2013;18.2;10.6;14.4
2013;31.1;8.6;19.9
2013;33.3;14.1;23.7
2013;37.3;16.7;27
2013;29.5;19.6;24.6
2013;28.2;16.9;22.6
2013;29.3;17.8;23.6
2013;32.5;19.2;25.9
2013;23;13.5;18.3
2013;24.2;8.6;16.4
2013;27.8;10.9;19.4
2013;32.3;13.1;22.7
2013;32.8;16.1;24.5
2013;32.1;16.3;24.2
2013;33;15.2;24.1
2013;32.2;15.9;24.1
2013;32.5;19.6;26.1
2013;33.3;19.3;26.3
2013;30;17.7;23.9
2013;30.2;13.2;21.7
2013;32.3;10.7;21.5
2013;34;20;27
2013;34.2;20;27.1
2013;26.5;15.2;20.9
2013;24.8;9;16.9
2013;28;9.6;18.8
2013;26.8;11.4;19.1
2013;27.3;10.6;19
2013;28.8;10.6;19.7
2013;25.2;16.5;20.9
2013;27.5;14.2;20.9
2013;17.8;12;14.9
2013;20.1;9.3;14.7
2013;24.5;9.9;17.2
2013;23.3;8.1;15.7
2013;20.2;11.2;15.7
2013;18.3;15;16.7
2013;18.7;11.9;15.3
2013;18.2;10;14.1
2013;25.3;6.2;15.8
2013;26.3;11.4;18.9
2013;23.8;8.6;16.2
2013;29;8;18.5
2013;30.2;16.9;23.6
2013;21.1;13.4;17.3
2013;25.7;8.1;16.9
2013;22;6.9;14.5
2013;17;6.2;11.6
2013;16;3.2;9.6
2013;16.5;4.1;10.3
2013;18.8;2.8;10.8
2013;19.7;2.7;11.2
2013;19.5;3.3;11.4
2013;21.2;8.6;14.9
2013;23.7;14.7;19.2
2013;24;11.4;17.7
2013;25.7;6.4;16.1
2013;24.2;9.6;16.9
2013;26.3;11;18.7
2013;23.3;13;18.2
2013;26.7;10.1;18.4
2013;28.4;12.4;20.4
2013;27.2;11.2;19.2
2013;28.2;12.4;20.3
2013;28.3;12.9;20.6
2013;22.2;13.6;17.9
2013;19.3;14.9;17.1
2013;18.9;15.5;17.2
2013;19;15.9;17.5
2013;24.3;15.8;20.1
2013;25.8;12;18.9
2013;17.5;10.2;13.9
2013;24.2;5.3;14.8
2013;24.1;6;15.1
2013;24.5;10.3;17.4
2013;21.8;12.5;17.2
2013;21.1;15;18.1
2013;15.8;6.8;11.3
2013;18.5;2.9;10.7
2013;23.1;7.1;15.1
2013;18.8;10.5;14.7
2013;20.5;9.4;15
2013;24.5;6.4;15.5
2013;30.1;13.3;21.7
2013;30.5;14.2;22.4
2013;32;12.8;22.4
2013;27.8;10.8;19.3
2013;25.8;12.4;19.1
2013;23.8;13;18.4
2013;23.3;14.5;18.9
2013;27.7;12.2;20
2013;19;13.2;16.1
2013;20.1;13.2;16.7
2013;22.9;14.8;18.9
2013;17.5;12.8;15.2
2013;25.8;7.6;16.7
2013;16.8;12.8;14.8
2013;19.9;11.6;15.8
2013;12.5;10;11.3
2013;20.4;6;13.2
2013;19;6.6;12.8
2013;19.1;7.4;13.3
2013;16.5;4.1;10.3
2013;23.7;7.6;15.7
2013;23.8;7.5;15.7
2013;19.3;11.6;15.5
2013;19.2;10.4;14.8
2013;21.6;3.9;12.8
2013;18.8;6.5;12.7
2013;16.3;6.8;11.6
2013;8.9;0.9;4.9
2013;11.6;1.4;6.5
2013;16.8;3.9;10.4
2013;12.1;3.2;7.7
2013;10.4;7.5;9
2013;15.7;8.2;12
2013;19.9;5;12.5
2013;21.5;2.6;12.1
2013;16.4;4.3;10.4
2013;14.1;5.1;9.6
2013;15.4;4.3;9.9
2013;19.8;8.6;14.2
2013;18.3;2.9;10.6
2013;13.4;9;11.2
2013;15.7;5.3;10.5
2013;16.1;4.5;10.3
2013;13.9;8.9;11.4
2013;18.5;7.5;13
2013;14.8;6.8;10.8
2013;15.9;4.5;10.2
2013;16.1;9;12.6
2013;17.5;6.2;11.9
2013;12.8;5.4;9.1
2013;16.5;4.3;10.4
2013;13.8;1.6;7.7
2013;16.2;2.2;9.2
2013;20.3;5;12.7
2013;21.1;3.9;12.6
2013;20.2;10.8;15.5
2013;21.2;7.1;14.2
2013;11.8;2.7;7.3
2013;10.8;1.2;6
2013;12.3;4.9;8.6
2013;11.1;-0.4;5.4
2013;12.8;1.3;7.1
2013;10.8;-1.4;4.7
2013;12.8;-0.9;6
2013;13.5;-0.6;6.5
2013;11.8;3.8;7.8
2013;13.3;-0.4;6.5
2013;17.2;1;9.1
2013;15.1;2.6;8.9
2013;16;-3.6;6.2
2013;18.8;4.5;11.7
2013;13.5;6.6;10.1
2013;14;5.8;9.9
2013;10.8;1.3;6.1
2013;14.2;-1.5;6.4
2013;18.1;5.8;12
2013;17.8;4.6;11.2
2013;13.1;8.4;10.8
2013;12.8;8.9;10.9
2013;10.8;6.8;8.8
2013;10.3;2.6;6.5
2013;12.7;0;6.4
2013;8.1;2.7;5.4
2013;8.7;6;7.4
2013;9.7;7.5;8.6
2013;15.8;1.2;8.5
2013;9.8;6.6;8.2
2013;12.8;4;8.4
2013;15.2;0.5;7.9
2013;18;3.9;11
2013;12.4;2.7;7.6
2013;8.2;2.1;5.2
2013;8.1;-0.8;3.7
2013;8.6;-1.9;3.4
2013;7.7;1.5;4.6
2013;7.2;3;5.1
2013;7.9;-0.6;3.7
2013;10.5;3.8;7.2
2013;14.2;-0.1;7.1
2013;13.6;2.4;8
2013;16.8;4.9;10.9
2013;17.4;1.3;9.4
2013;20.3;5.5;12.9
2013;14;4.6;9.3
2013;14;8.8;11.4
2013;9.1;6.9;8
2013;8.2;5.6;6.9
2013;14.5;0.9;7.7
2013;17.5;3.8;10.7
2013;16.8;7.8;12.3
2013;17;1.7;9.4
2013;13.2;7.8;10.5
2013;12.2;4.3;8.3
2013;12.9;0;6.5
2013;14.8;-1;6.9
2013;16.6;4.6;10.6
2013;9.8;1.1;5.5
2013;10.3;-2.7;3.8
2013;12.8;-1.8;5.5
